Format Version,1.21,Take Name,Take 2021-04-13 07.22.24 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-04-13 07.22.24 PM,Total Frames in Take,22555,Total Exported Frames,22555,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002,Unlabeled:5003,Unlabeled:5003,Unlabeled:5003
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138B","8392B20CF49E3570138B","8392B20CF49E3570138B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20589,171.575000,0.026996,-0.002317,0.041968,0.051080,-0.060650,0.057389,0.076350,-0.037902,0.020836,0.000791,-0.059596,0.055739
20590,171.583333,0.027010,-0.002313,0.041852,0.051104,-0.060645,0.057278,0.076362,-0.037903,0.020765,0.000794,-0.059595,0.055688
20591,171.591667,0.027001,-0.002333,0.041885,0.051087,-0.060665,0.057334,0.076345,-0.037917,0.020833,0.000789,-0.059607,0.055717
20592,171.600000,0.027003,-0.002330,0.041890,0.051090,-0.060656,0.057324,0.076344,-0.037912,0.020836,0.000789,-0.059599,0.055703
20593,171.608333,0.026995,-0.002342,0.041982,0.051080,-0.060656,0.057414,0.076338,-0.037907,0.020904,0.000790,-0.059600,0.055740
20594,171.616667,0.027004,-0.002335,0.041902,0.051093,-0.060651,0.057324,0.076358,-0.037899,0.020802,0.000794,-0.059596,0.055684
20595,171.625000,0.026995,-0.002338,0.041975,0.051078,-0.060648,0.057440,0.076331,-0.037899,0.020933,0.000790,-0.059596,0.055762
20596,171.633333,0.027004,-0.002346,0.041915,0.051104,-0.060644,0.057291,0.076351,-0.037901,0.020833,0.000793,-0.059597,0.055699
20597,171.641667,0.027001,-0.002357,0.041961,0.051080,-0.060655,0.057421,0.076339,-0.037911,0.020918,0.000787,-0.059602,0.055787
20598,171.650000,0.027001,-0.002365,0.041900,0.051084,-0.060670,0.057427,0.076343,-0.037914,0.020863,0.000790,-0.059603,0.055740
20599,171.658333,0.027004,-0.002358,0.041911,0.051094,-0.060653,0.057329,0.076351,-0.037906,0.020859,0.000792,-0.059598,0.055739
20600,171.666667,0.027000,-0.002353,0.041893,0.051103,-0.060639,0.057284,0.076350,-0.037895,0.020826,0.000793,-0.059593,0.055692
20601,171.675000,0.026995,-0.002365,0.041942,0.051086,-0.060650,0.057363,0.076341,-0.037902,0.020907,0.000790,-0.059595,0.055782
20602,171.683333,0.027001,-0.002371,0.041906,0.051091,-0.060656,0.057348,0.076347,-0.037910,0.020842,0.000792,-0.059601,0.055715
20603,171.691667,0.027008,-0.002367,0.041866,0.051095,-0.060654,0.057327,0.076349,-0.037908,0.020853,0.000793,-0.059599,0.055735
20604,171.700000,0.027000,-0.002379,0.041898,0.051080,-0.060659,0.057392,0.076342,-0.037913,0.020867,0.000787,-0.059600,0.055745
20605,171.708333,0.027003,-0.002380,0.041891,0.051092,-0.060660,0.057388,0.076348,-0.037912,0.020853,0.000791,-0.059600,0.055745
20606,171.716667,0.026992,-0.002382,0.041963,0.051072,-0.060650,0.057462,0.076330,-0.037908,0.020942,0.000785,-0.059597,0.055790
20607,171.725000,0.027012,-0.002370,0.041811,0.051098,-0.060654,0.057351,0.076365,-0.037900,0.020780,0.000797,-0.059591,0.055673
20608,171.733333,0.026995,-0.002384,0.041928,0.051082,-0.060652,0.057380,0.076337,-0.037908,0.020893,0.000785,-0.059598,0.055744
20609,171.741667,0.027017,-0.002386,0.041815,0.051115,-0.060653,0.057273,0.076362,-0.037908,0.020795,0.000799,-0.059597,0.055695
20610,171.750000,0.026990,-0.002403,0.041978,0.051074,-0.060657,0.057449,0.076328,-0.037916,0.020943,0.000785,-0.059603,0.055809
20611,171.758333,0.027007,-0.002388,0.041868,0.051105,-0.060642,0.057295,0.076350,-0.037905,0.020852,0.000792,-0.059599,0.055760
20612,171.766667,0.026983,-0.002407,0.042038,0.051067,-0.060652,0.057491,0.076316,-0.037910,0.021013,0.000784,-0.059597,0.055786
20613,171.775000,0.027016,-0.002389,0.041844,0.051099,-0.060652,0.057357,0.076363,-0.037900,0.020802,0.000798,-0.059595,0.055724
20614,171.783333,0.026998,-0.002396,0.041956,0.051077,-0.060645,0.057434,0.076333,-0.037902,0.020926,0.000790,-0.059594,0.055752
20615,171.791667,0.027012,-0.002396,0.041831,0.051094,-0.060650,0.057347,0.076352,-0.037904,0.020836,0.000815,-0.059614,0.056094
20616,171.800000,0.027001,-0.002401,0.041876,0.051086,-0.060653,0.057363,0.076349,-0.037904,0.020825,0.000790,-0.059600,0.055731
20617,171.808333,0.027010,-0.002404,0.041849,0.051094,-0.060653,0.057358,0.076357,-0.037904,0.020833,0.000796,-0.059599,0.055730
20618,171.816667,0.026990,-0.002424,0.041908,0.051078,-0.060663,0.057395,0.076331,-0.037917,0.020910,0.000787,-0.059602,0.055728
20619,171.825000,0.027000,-0.002416,0.041854,0.051088,-0.060659,0.057402,0.076346,-0.037906,0.020839,0.000791,-0.059600,0.055753
20620,171.833333,0.026996,-0.002423,0.041909,0.051084,-0.060651,0.057382,0.076341,-0.037905,0.020867,0.000790,-0.059593,0.055721
20621,171.841667,0.027006,-0.002427,0.041826,0.051091,-0.060658,0.057355,0.076349,-0.037915,0.020839,0.000797,-0.059601,0.055698
20622,171.850000,0.027012,-0.002422,0.041747,0.051110,-0.060650,0.057232,0.076363,-0.037907,0.020750,0.000792,-0.059599,0.055694
20623,171.858333,0.026989,-0.002429,0.041937,0.051088,-0.060638,0.057380,0.076330,-0.037897,0.020921,0.000786,-0.059593,0.055772
20624,171.866667,0.027008,-0.002434,0.041828,0.051108,-0.060647,0.057324,0.076354,-0.037905,0.020824,0.000821,-0.059614,0.056063
20625,171.875000,0.026988,-0.002461,0.041957,0.051074,-0.060657,0.057444,0.076330,-0.037913,0.020940,0.000788,-0.059600,0.055764
20626,171.883333,0.027009,-0.002444,0.041778,0.051112,-0.060655,0.057286,0.076365,-0.037904,0.020766,0.000793,-0.059601,0.055701
20627,171.891667,0.026987,-0.002472,0.041921,0.051071,-0.060663,0.057441,0.076320,-0.037922,0.020971,0.000782,-0.059606,0.055792
20628,171.900000,0.027014,-0.002457,0.041738,0.051115,-0.060658,0.057278,0.076373,-0.037912,0.020732,0.000797,-0.059602,0.055681
20629,171.908333,0.026987,-0.002468,0.041960,0.051074,-0.060647,0.057454,0.076331,-0.037903,0.020928,0.000787,-0.059594,0.055797
20630,171.916667,0.027006,-0.002463,0.041781,0.051093,-0.060656,0.057385,0.076359,-0.037905,0.020811,0.000797,-0.059601,0.055700
20631,171.925000,0.026983,-0.002483,0.041967,0.051073,-0.060656,0.057464,0.076324,-0.037908,0.020955,0.000786,-0.059597,0.055813
20632,171.933333,0.027005,-0.002482,0.041823,0.051097,-0.060661,0.057344,0.076354,-0.037915,0.020849,0.000798,-0.059599,0.055717
20633,171.941667,0.026999,-0.002474,0.041845,0.051085,-0.060648,0.057388,0.076345,-0.037900,0.020870,0.000788,-0.059595,0.055749
20634,171.950000,0.026993,-0.002487,0.041884,0.051084,-0.060647,0.057392,0.076340,-0.037906,0.020900,0.000792,-0.059596,0.055743
20635,171.958333,0.026992,-0.002495,0.041901,0.051079,-0.060652,0.057437,0.076333,-0.037908,0.020929,0.000789,-0.059599,0.055765
20636,171.966667,0.026996,-0.002487,0.041822,0.051107,-0.060641,0.057251,0.076350,-0.037899,0.020829,0.000790,-0.059594,0.055728
20637,171.975000,0.026993,-0.002498,0.041869,0.051098,-0.060643,0.057341,0.076339,-0.037902,0.020894,0.000793,-0.059596,0.055740
20638,171.983333,0.026986,-0.002514,0.041873,0.051078,-0.060655,0.057402,0.076337,-0.037913,0.020880,0.000786,-0.059600,0.055756
20639,171.991667,0.026993,-0.002512,0.041846,0.051087,-0.060654,0.057382,0.076347,-0.037909,0.020862,0.000795,-0.059599,0.055713
20640,172.000000,0.026990,-0.002510,0.041846,0.051096,-0.060644,0.057302,0.076344,-0.037900,0.020853,0.000792,-0.059596,0.055719
20641,172.008333,0.026993,-0.002513,0.041802,0.051092,-0.060649,0.057337,0.076352,-0.037903,0.020822,0.000789,-0.059595,0.055695
20642,172.016667,0.026985,-0.002527,0.041892,0.051078,-0.060649,0.057425,0.076329,-0.037905,0.020956,0.000787,-0.059596,0.055778
20643,172.025000,0.026989,-0.002525,0.041827,0.051085,-0.060647,0.057373,0.076350,-0.037907,0.020834,0.000791,-0.059597,0.055713
20644,172.033333,0.026982,-0.002537,0.041863,0.051077,-0.060658,0.057419,0.076333,-0.037913,0.020919,0.000786,-0.059601,0.055765
20645,172.041667,0.026991,-0.002531,0.041804,0.051090,-0.060652,0.057348,0.076351,-0.037904,0.020832,0.000794,-0.059598,0.055724
20646,172.050000,0.026981,-0.002534,0.041883,0.051086,-0.060647,0.057373,0.076339,-0.037899,0.020886,0.000786,-0.059595,0.055779
20647,172.058333,0.026998,-0.002528,0.041725,0.051096,-0.060657,0.057350,0.076364,-0.037905,0.020753,0.000799,-0.059594,0.055640
20648,172.066667,0.026975,-0.002559,0.041923,0.051075,-0.060656,0.057449,0.076333,-0.037912,0.020918,0.000786,-0.059603,0.055783
20649,172.075000,0.026995,-0.002545,0.041761,0.051092,-0.060662,0.057382,0.076361,-0.037911,0.020763,0.000795,-0.059600,0.055688
20650,172.083333,0.026970,-0.002564,0.041963,0.051070,-0.060652,0.057466,0.076322,-0.037910,0.020977,0.000783,-0.059600,0.055810
20651,172.091667,0.027002,-0.002548,0.041735,0.051114,-0.060649,0.057241,0.076365,-0.037907,0.020767,0.000794,-0.059600,0.055682
20652,172.100000,0.026990,-0.002557,0.041824,0.051089,-0.060653,0.057384,0.076351,-0.037908,0.020866,0.000793,-0.059597,0.055725
20653,172.108333,0.026989,-0.002552,0.041832,0.051089,-0.060644,0.057393,0.076351,-0.037897,0.020845,0.000793,-0.059591,0.055720
20654,172.116667,0.026970,-0.002572,0.041950,0.051074,-0.060648,0.057445,0.076326,-0.037904,0.020963,0.000787,-0.059595,0.055785
20655,172.125000,0.026988,-0.002573,0.041843,0.051092,-0.060656,0.057356,0.076355,-0.037908,0.020828,0.000793,-0.059597,0.055708
20656,172.133333,0.026970,-0.002593,0.041950,0.051087,-0.060651,0.057409,0.076327,-0.037918,0.020961,0.000788,-0.059600,0.055778
20657,172.141667,0.026974,-0.002588,0.041897,0.051079,-0.060653,0.057411,0.076335,-0.037908,0.020902,0.000786,-0.059600,0.055768
20658,172.150000,0.026974,-0.002588,0.041897,0.051079,-0.060653,0.057411,0.076335,-0.037908,0.020902,0.000786,-0.059600,0.055768
20659,172.158333,0.026996,-0.002570,0.041820,0.051114,-0.060634,0.057279,0.076362,-0.037890,0.020828,0.000799,-0.059590,0.055708
20660,172.166667,0.026978,-0.002585,0.041874,0.051085,-0.060645,0.057395,0.076337,-0.037900,0.020901,0.000790,-0.059596,0.055737
20661,172.175000,0.026987,-0.002583,0.041811,0.051091,-0.060646,0.057358,0.076354,-0.037896,0.020834,0.000796,-0.059593,0.055701
20662,172.183333,0.026959,-0.002618,0.042014,0.051067,-0.060651,0.057497,0.076312,-0.037910,0.021036,0.000781,-0.059599,0.055837
20663,172.191667,0.026986,-0.002613,0.041821,0.051087,-0.060668,0.057442,0.076350,-0.037915,0.020869,0.000794,-0.059604,0.055725
20664,172.200000,0.026967,-0.002617,0.041903,0.051076,-0.060653,0.057434,0.076336,-0.037908,0.020909,0.000790,-0.059600,0.055729
20665,172.208333,0.026984,-0.002604,0.041773,0.051094,-0.060649,0.057316,0.076351,-0.037904,0.020819,0.000793,-0.059599,0.055726
20666,172.216667,0.026978,-0.002613,0.041832,0.051086,-0.060648,0.057369,0.076348,-0.037904,0.020848,0.000790,-0.059594,0.055731
20667,172.225000,0.026983,-0.002606,0.041814,0.051088,-0.060643,0.057384,0.076348,-0.037896,0.020866,0.000798,-0.059590,0.055698
20668,172.233333,0.026977,-0.002614,0.041784,0.051094,-0.060651,0.057318,0.076354,-0.037900,0.020805,0.000789,-0.059594,0.055714
20669,172.241667,0.026975,-0.002627,0.041854,0.051099,-0.060648,0.057307,0.076346,-0.037910,0.020855,0.000794,-0.059597,0.055723
20670,172.250000,0.026979,-0.002632,0.041825,0.051102,-0.060649,0.057311,0.076348,-0.037913,0.020846,0.000791,-0.059601,0.055735
20671,172.258333,0.026961,-0.002642,0.041935,0.051072,-0.060655,0.057459,0.076323,-0.037912,0.020964,0.000782,-0.059603,0.055814
20672,172.266667,0.026972,-0.002630,0.041848,0.051082,-0.060651,0.057389,0.076341,-0.037904,0.020869,0.000790,-0.059597,0.055752
20673,172.275000,0.026969,-0.002633,0.041894,0.051077,-0.060647,0.057433,0.076332,-0.037904,0.020934,0.000793,-0.059594,0.055738
20674,172.283333,0.026987,-0.002635,0.041773,0.051096,-0.060663,0.057375,0.076364,-0.037911,0.020776,0.000799,-0.059598,0.055662
20675,172.291667,0.026976,-0.002629,0.041816,0.051090,-0.060651,0.057352,0.076353,-0.037899,0.020815,0.000797,-0.059591,0.055705
20676,172.300000,0.026978,-0.002632,0.041806,0.051088,-0.060651,0.057360,0.076350,-0.037903,0.020835,0.000793,-0.059599,0.055726
20677,172.308333,0.026966,-0.002639,0.041936,0.051073,-0.060644,0.057484,0.076329,-0.037899,0.020973,0.000792,-0.059591,0.055804
20678,172.316667,0.026974,-0.002644,0.041858,0.051087,-0.060654,0.057406,0.076344,-0.037911,0.020873,0.000793,-0.059601,0.055743
20679,172.325000,0.026972,-0.002637,0.041800,0.051085,-0.060653,0.057339,0.076346,-0.037903,0.020822,0.000789,-0.059599,0.055696
20680,172.333333,0.026981,-0.002638,0.041802,0.051087,-0.060651,0.057371,0.076352,-0.037903,0.020829,0.000793,-0.059596,0.055714
20681,172.341667,0.026971,-0.002642,0.041877,0.051083,-0.060652,0.057389,0.076343,-0.037909,0.020878,0.000791,-0.059598,0.055731
20682,172.350000,0.026973,-0.002645,0.041865,0.051082,-0.060652,0.057415,0.076338,-0.037906,0.020907,0.000789,-0.059596,0.055735
20683,172.358333,0.026978,-0.002629,0.041802,0.051105,-0.060638,0.057285,0.076355,-0.037893,0.020817,0.000790,-0.059592,0.055717
20684,172.366667,0.026971,-0.002638,0.041909,0.051078,-0.060641,0.057459,0.076336,-0.037893,0.020952,0.000792,-0.059590,0.055757
20685,172.375000,0.026974,-0.002640,0.041805,0.051083,-0.060657,0.057348,0.076343,-0.037912,0.020829,0.000788,-0.059604,0.055700
20686,172.383333,0.026974,-0.002642,0.041881,0.051079,-0.060663,0.057384,0.076335,-0.037922,0.020900,0.000788,-0.059600,0.055722
20687,172.391667,0.027008,-0.002629,0.041666,0.051121,-0.060667,0.057237,0.076382,-0.037922,0.020683,0.000837,-0.059684,0.055616
20688,172.400000,0.026973,-0.002624,0.041879,0.051076,-0.060653,0.057402,0.076331,-0.037907,0.020906,0.000785,-0.059598,0.055758
20689,172.408333,0.026989,-0.002595,0.041825,0.051082,-0.060634,0.057388,0.076339,-0.037886,0.020860,0.000790,-0.059588,0.055714
20690,172.416667,0.026990,-0.002608,0.041960,0.051100,-0.060632,0.057353,0.076341,-0.037890,0.020927,0.000794,-0.059591,0.055773
20691,172.425000,0.026991,-0.002635,0.041907,0.051092,-0.060665,0.057387,0.076338,-0.037926,0.020923,0.000791,-0.059608,0.055773
20692,172.433333,0.027006,-0.002599,0.041693,0.051104,-0.060658,0.057272,0.076362,-0.037915,0.020713,0.000793,-0.059602,0.055619
20693,172.441667,0.026998,-0.002592,0.041906,0.051094,-0.060638,0.057339,0.076337,-0.037898,0.020899,0.000790,-0.059595,0.055774
20694,172.450000,0.027004,-0.002591,0.041908,0.051096,-0.060642,0.057333,0.076347,-0.037899,0.020862,0.000790,-0.059595,0.055746
20695,172.458333,0.027013,-0.002586,0.041832,0.051104,-0.060640,0.057323,0.076350,-0.037896,0.020853,0.000795,-0.059594,0.055711
20696,172.466667,0.026985,-0.002614,0.041974,0.051068,-0.060654,0.057462,0.076317,-0.037913,0.020977,0.000782,-0.059601,0.055780
20697,172.475000,0.027000,-0.002606,0.041961,0.051076,-0.060655,0.057449,0.076327,-0.037912,0.020969,0.000786,-0.059600,0.055788
20698,172.483333,0.027015,-0.002593,0.041847,0.051113,-0.060647,0.057269,0.076355,-0.037911,0.020835,0.000796,-0.059598,0.055700
20699,172.491667,0.027003,-0.002581,0.041871,0.051083,-0.060641,0.057361,0.076335,-0.037894,0.020890,0.000788,-0.059589,0.055731
20700,172.500000,0.027012,-0.002593,0.041734,0.051089,-0.060668,0.057356,0.076350,-0.037918,0.020775,0.000789,-0.059608,0.055666
20701,172.508333,0.027008,-0.002606,0.041945,0.051087,-0.060661,0.057464,0.076336,-0.037916,0.020940,0.000792,-0.059603,0.055781
20702,172.516667,0.027011,-0.002577,0.041945,0.051085,-0.060636,0.057439,0.076341,-0.037886,0.020925,0.000795,-0.059587,0.055766
20703,172.525000,0.026995,-0.002596,0.041960,0.051077,-0.060648,0.057432,0.076330,-0.037902,0.020923,0.000783,-0.059597,0.055768
20704,172.533333,0.027008,-0.002601,0.041885,0.051079,-0.060661,0.057453,0.076345,-0.037914,0.020863,0.000790,-0.059602,0.055747
20705,172.541667,0.027004,-0.002618,0.041963,0.051075,-0.060674,0.057462,0.076331,-0.037927,0.020952,0.000790,-0.059607,0.055756
20706,172.550000,0.027031,-0.002587,0.041706,0.051116,-0.060658,0.057270,0.076369,-0.037916,0.020758,0.000797,-0.059604,0.055680
20707,172.558333,0.027018,-0.002551,0.041772,0.051099,-0.060626,0.057289,0.076361,-0.037873,0.020762,0.000796,-0.059581,0.055669
20708,172.566667,0.026995,-0.002578,0.041988,0.051071,-0.060630,0.057447,0.076323,-0.037885,0.020971,0.000785,-0.059585,0.055790
20709,172.575000,0.027008,-0.002587,0.041920,0.051078,-0.060644,0.057426,0.076345,-0.037897,0.020873,0.000786,-0.059590,0.055751
20710,172.583333,,,,,,,,,,,,
20711,172.591667,0.027008,-0.002587,0.041920,0.051078,-0.060644,0.057426,0.076345,-0.037897,0.020873,0.000786,-0.059590,0.055751
20712,172.600000,0.027001,-0.002584,0.041974,0.051075,-0.060642,0.057436,0.076328,-0.037894,0.020946,0.000785,-0.059594,0.055786
20713,172.608333,0.027020,-0.002573,0.041923,0.051107,-0.060628,0.057358,0.076348,-0.037885,0.020904,0.000798,-0.059591,0.055761
20714,172.616667,0.027011,-0.002588,0.041898,0.051087,-0.060654,0.057395,0.076345,-0.037903,0.020886,0.000795,-0.059593,0.055733
20715,172.625000,0.027011,-0.002584,0.041785,0.051088,-0.060651,0.057291,0.076347,-0.037905,0.020793,0.000790,-0.059598,0.055629
20716,172.633333,0.027006,-0.002593,0.041960,0.051079,-0.060651,0.057417,0.076333,-0.037907,0.020921,0.000787,-0.059597,0.055777
20717,172.641667,0.027030,-0.002593,0.041816,0.051114,-0.060658,0.057280,0.076363,-0.037918,0.020811,0.000803,-0.059604,0.055679
20718,172.650000,0.027008,-0.002593,0.041835,0.051096,-0.060652,0.057285,0.076344,-0.037912,0.020828,0.000786,-0.059604,0.055695
20719,172.658333,0.027006,-0.002572,0.041864,0.051083,-0.060641,0.057336,0.076339,-0.037891,0.020851,0.000785,-0.059591,0.055717
20720,172.666667,0.027009,-0.002578,0.042018,0.051080,-0.060634,0.057456,0.076327,-0.037891,0.021017,0.000792,-0.059585,0.055788
20721,172.675000,0.027030,-0.002581,0.041823,0.051120,-0.060644,0.057232,0.076365,-0.037907,0.020799,0.000799,-0.059598,0.055692
20722,172.683333,0.027007,-0.002597,0.041834,0.051078,-0.060663,0.057364,0.076334,-0.037921,0.020851,0.000782,-0.059604,0.055703
20723,172.691667,0.027012,-0.002595,0.041841,0.051081,-0.060667,0.057412,0.076346,-0.037918,0.020822,0.000788,-0.059606,0.055698
20724,172.700000,0.027015,-0.002596,0.041963,0.051085,-0.060656,0.057432,0.076342,-0.037915,0.020926,0.000789,-0.059599,0.055802
20725,172.708333,0.027022,-0.002569,0.041846,0.051097,-0.060640,0.057337,0.076356,-0.037890,0.020823,0.000794,-0.059593,0.055708
20726,172.716667,0.027011,-0.002572,0.041864,0.051080,-0.060641,0.057391,0.076342,-0.037890,0.020856,0.000785,-0.059594,0.055744
20727,172.725000,0.027015,-0.002591,0.041898,0.051082,-0.060656,0.057425,0.076338,-0.037914,0.020908,0.000789,-0.059600,0.055748
20728,172.733333,0.027023,-0.002600,0.041858,0.051105,-0.060665,0.057361,0.076357,-0.037925,0.020843,0.000796,-0.059605,0.055707
20729,172.741667,0.027004,-0.002606,0.041924,0.051077,-0.060666,0.057378,0.076333,-0.037925,0.020891,0.000781,-0.059604,0.055767
20730,172.750000,0.027018,-0.002575,0.041847,0.051090,-0.060649,0.057339,0.076350,-0.037901,0.020840,0.000790,-0.059597,0.055727
20731,172.758333,,,,,,,,,,,,
20732,172.766667,0.027034,-0.002567,0.041758,0.051105,-0.060647,0.057295,0.076374,-0.037898,0.020737,0.000802,-0.059594,0.055632
20733,172.775000,0.027009,-0.002579,0.041907,0.051083,-0.060644,0.057372,0.076334,-0.037897,0.020887,0.000785,-0.059594,0.055733
20734,172.783333,0.027015,-0.002589,0.041947,0.051083,-0.060652,0.057419,0.076336,-0.037912,0.020931,0.000791,-0.059598,0.055754
20735,172.791667,0.027001,-0.002600,0.041995,0.051067,-0.060660,0.057463,0.076324,-0.037916,0.020966,0.000783,-0.059604,0.055785
20736,172.800000,0.027024,-0.002583,0.041836,0.051098,-0.060657,0.057317,0.076356,-0.037911,0.020820,0.000789,-0.059601,0.055710
20737,172.808333,0.027004,-0.002589,0.041986,0.051074,-0.060652,0.057450,0.076323,-0.037907,0.020970,0.000786,-0.059598,0.055773
20738,172.816667,0.027020,-0.002573,0.041893,0.051087,-0.060646,0.057366,0.076347,-0.037897,0.020869,0.000790,-0.059594,0.055756
20739,172.825000,0.027020,-0.002573,0.041893,0.051087,-0.060646,0.057366,0.076347,-0.037897,0.020869,0.000790,-0.059594,0.055756
20740,172.833333,0.027028,-0.002580,0.041816,0.051107,-0.060646,0.057290,0.076356,-0.037906,0.020813,0.000794,-0.059599,0.055705
20741,172.841667,0.027020,-0.002587,0.041837,0.051083,-0.060660,0.057384,0.076347,-0.037913,0.020840,0.000793,-0.059597,0.055692
20742,172.850000,0.027015,-0.002584,0.041912,0.051084,-0.060656,0.057414,0.076342,-0.037909,0.020883,0.000790,-0.059601,0.055764
20743,172.858333,0.027012,-0.002593,0.041935,0.051084,-0.060660,0.057378,0.076335,-0.037914,0.020890,0.000788,-0.059601,0.055732
20744,172.866667,0.027019,-0.002581,0.041898,0.051093,-0.060654,0.057378,0.076351,-0.037905,0.020849,0.000799,-0.059600,0.055704
20745,172.875000,0.027016,-0.002573,0.041917,0.051084,-0.060642,0.057397,0.076344,-0.037898,0.020890,0.000793,-0.059593,0.055733
20746,172.883333,0.027008,-0.002584,0.041947,0.051070,-0.060653,0.057462,0.076328,-0.037911,0.020934,0.000782,-0.059596,0.055791
20747,172.891667,0.027035,-0.002580,0.041764,0.051115,-0.060661,0.057276,0.076370,-0.037914,0.020742,0.000796,-0.059601,0.055655
20748,172.900000,0.027014,-0.002579,0.041962,0.051081,-0.060646,0.057432,0.076336,-0.037900,0.020942,0.000790,-0.059593,0.055777
20749,172.908333,0.027015,-0.002570,0.041883,0.051086,-0.060641,0.057361,0.076346,-0.037897,0.020862,0.000791,-0.059591,0.055746
20750,172.916667,0.027002,-0.002582,0.041980,0.051070,-0.060646,0.057452,0.076325,-0.037901,0.020942,0.000788,-0.059596,0.055729
20751,172.925000,0.027024,-0.002584,0.041903,0.051106,-0.060650,0.057296,0.076348,-0.037910,0.020858,0.000794,-0.059601,0.055740
20752,172.933333,0.027009,-0.002592,0.041966,0.051071,-0.060657,0.057470,0.076330,-0.037915,0.020944,0.000784,-0.059601,0.055785
20753,172.941667,0.027020,-0.002581,0.041812,0.051083,-0.060661,0.057366,0.076344,-0.037917,0.020843,0.000785,-0.059603,0.055718
